A0A0H2ZLI5	
A0A0H2ZLT2	
A0A0H2ZLY8	
A0A0H2ZLZ4	
A0A0H2ZM91	
A0A0H2ZMK9	
A0A0H2ZMP5	
A0A0H2ZMS9	
A0A0H2ZMV7	
A0A0H2ZN13	
A0A0H2ZN54	
A0A0H2ZN64	
A0A0H2ZN99	
A0A0H2ZNG3	
A0A0H2ZNG8	
A0A0H2ZNI4	
A0A0H2ZNM6	
A0A0H2ZNN6	
A0A0H2ZNS9	
A0A0H2ZNX1	
A0A0H2ZNX3	
A0A0H2ZP62	
A0A0H2ZP84	
A0A0H2ZPA7	
A0A0H2ZPC6	
A0A0H2ZPG7	
A0A0H2ZPI5	
A0A0H2ZPL5	
A0A0H2ZPN9	
A0A0H2ZPQ1	
A0A0H2ZPS0	
A0A0H2ZPS7	
A0A0H2ZPT1	
A0A0H2ZPT5	
A0A0H2ZQ65	
A0A0H2ZQ87	
A0A0H2ZQE0	
A0A0H2ZQE4	
A0A0H2ZQF3	
A0A0H2ZQI4	
A0A0H2ZQW0	
A0A0H2ZR12	
A0A0H2ZR39	
A0A0H2ZR50	
A0A0H2ZR80	
A0A0H2ZRA8	
A0A0H2ZRF0	
A0A0H3BNJ9	
A0A0H3FL20	EAE_02895,,Protein does not contain a CCBD within the first 150 amino acids,,0.70622,,none,,-,,-
A0A0H3GE39	
A0A0H3GGT0	
A0A0H3GIV1	
A0A0H3GJV8	
A0A0H3GSB6	
A0A0H3JDM8	
A0A0H3JF05	
A0A0H3K684	
A0A0H3K6P9	
A0A0H3K743	
A0A0H3K7D0	
A0A0H3K7F4	
A0A0H3K7L0	
A0A0H3K8E2	
A0A0H3K8I6	
A0A0H3K8Q4	
A0A0H3K8V5	
A0A0H3K9E4	
A0A0H3K9P0	
A0A0H3K9T2	
A0A0H3KA72	
A0A0H3KAP0	
A0A0H3KBK6	
A0A0H3KCE0	
A0A0H3KCP9	
A0A0H3KCZ3	
A0A0H3KDS2	
A0A0H3KE94	
A0A0H3KFC4	
A0A0H3KFD1	
A0A0H3KFQ9	
A0A0H3KFX1	
A0A0H3KGZ9	
A0A0H3M0I9	
A0A0H3M0K6	
A0A0H3M0L5	
A0A0H3M0M7	
A0A0H3M0M9	
A0A0H3M0P5	
A0A0H3M0Q5	
A0A0H3M0R6	
A0A0H3M0V2	
A0A0H3M0X2	
A0A0H3M0X9	
A0A0H3M0Z1	
A0A0H3M102	
A0A0H3M143	
A0A0H3M173	
A0A0H3M187	
A0A0H3M194	
A0A0H3M199	
A0A0H3M1A4	
A0A0H3M1A8	
A0A0H3M1B0	
A0A0H3M1C1	
A0A0H3M1E3	
A0A0H3M1E6	
A0A0H3M1F0	
A0A0H3M1F9	
A0A0H3M1H5	
A0A0H3M1J6	
A0A0H3M1J7	
A0A0H3M1K1	
A0A0H3M1N7	
A0A0H3M1P9	
A0A0H3M1R0	
A0A0H3M1R4	
A0A0H3M1S1	
A0A0H3M1S9	
A0A0H3M1U6	
A0A0H3M1X8	
A0A0H3M1Y5	
A0A0H3M204	
A0A0H3M210	
A0A0H3M225	
A0A0H3M245	
A0A0H3M263	
A0A0H3M2A5	
A0A0H3M2C1	
A0A0H3M2C2	
A0A0H3M2D9	
A0A0H3M2E0	
A0A0H3M2E1	
A0A0H3M2E5	
A0A0H3M2E7	
A0A0H3M2G7	
A0A0H3M2H1	
A0A0H3M2H3	
A0A0H3M2H5	
A0A0H3M2I6	
A0A0H3M2K4	
A0A0H3M2K8	
A0A0H3M2M1	
A0A0H3M2N0	
A0A0H3M2Q0	
A0A0H3M2R5	
A0A0H3M2S1	
A0A0H3M2S6	
A0A0H3M2T4	
A0A0H3M2U2	
A0A0H3M2V0	
A0A0H3M2W3	
A0A0H3M310	
A0A0H3M322	
A0A0H3M336	
A0A0H3M338	
A0A0H3M349	
A0A0H3M363	
A0A0H3M375	
A0A0H3M379	
A0A0H3M380	
A0A0H3M389	
A0A0H3M3A0	
A0A0H3M3A7	
A0A0H3M3B6	
A0A0H3M3C6	
A0A0H3M3E7	
A0A0H3M3F1	
A0A0H3M3F6	
A0A0H3M3G2	
A0A0H3M3G7	
A0A0H3M3I2	
A0A0H3M3L4	
A0A0H3M3M4	
A0A0H3M3M8	
A0A0H3M3P3	
A0A0H3M3P5	
A0A0H3M3R1	
A0A0H3M3R7	
A0A0H3M3S8	
A0A0H3M3V5	
A0A0H3M429	
A0A0H3M454	
A0A0H3M469	
A0A0H3M480	
A0A0H3M499	
A0A0H3M4A3	
A0A0H3M4A6	
A0A0H3M4A7	
A0A0H3M4G7	
A0A0H3M4G9	
A0A0H3M4H4	
A0A0H3M4H7	
A0A0H3M4J7	
A0A0H3M4J8	
A0A0H3M4M1	
A0A0H3M4M5	
A0A0H3M4P2	
A0A0H3M4T3	
A0A0H3M4U0	
A0A0H3M4U3	
A0A0H3M4X4	
A0A0H3M4Y2	
A0A0H3M4Z4	
A0A0H3M520	
A0A0H3M565	
A0A0H3M566	
A0A0H3M589	
A0A0H3M591	
A0A0H3M597	
A0A0H3M5C2	
A0A0H3M5G6	
A0A0H3M5I0	
A0A0H3M5I9	
A0A0H3M5J1	
A0A0H3M5J3	
A0A0H3M5J6	
A0A0H3M5K2	
A0A0H3M5L8	
A0A0H3M5M1	
A0A0H3M5N5	
A0A0H3M5N6	
A0A0H3M5P8	
A0A0H3M5S4	
A0A0H3M5S8	
A0A0H3M5T7	
A0A0H3M5V0	
A0A0H3M5V1	
A0A0H3M5V7	
A0A0H3M5W6	
A0A0H3M5X7	
A0A0H3M5Z5	
A0A0H3M5Z7	
A0A0H3M610	
A0A0H3M624	
A0A0H3M638	
A0A0H3M639	
A0A0H3M647	
A0A0H3M648	
A0A0H3M677	
A0A0H3M694	
A0A0H3M6A1	
A0A0H3M6B2	
A0A0H3M6B9	
A0A0H3M6E1	
A0A0H3M6F5	
A0A0H3M6H3	
A0A0H3M6I8	
A0A0H3M6I9	
A0A0H3M6J3	
A0A0H3M6L3	
A0A0H3M6N8	
A0A0H3M6Q0	
A0A0H3M6S7	
A0A0H3M6T3	
A0A0H3M6U0	
A0A0H3M6U5	
A0A0H3M6U9	
A0A0H3M6V0	
A0A0H3M6W3	
A0A0H3M6Y7	
A0A0H3M6Y9	
A0A0H3M714	
A0A0H3M719	
A0A0H3M729	
A0A0H3M737	
A0A0H3M741	
A0A0H3M745	
A0A0H3M746	
A0A0H3M751	
A0A0H3M760	
A0A0H3M763	
A0A0H3M781	
A0A0H3M782	
A0A0H3M795	
A0A0H3M7A7	
A0A0H3M7A9	
A0A0H3M7E0	
A0A0H3M7E1	
A0A0H3M7E6	
A0A0H3M7F4	
A0A0H3M7F7	
A0A0H3M7G2	
A0A0H3M7I8	
A0A0H3M7K2	
A0A0H3M7L7	
A0A0H3M7N1	
A0A0H3M7N2	
A0A0H3M7R2	
A0A0H3M7R3	
A0A0H3M7R8	
A0A0H3M7S4	
A0A0H3M7T9	
A0A0H3M7U1	
A0A0H3M7U4	
A0A0H3M7V7	
A0A0H3M7V8	
A0A0H3M7W0	
A0A0H3M7W2	
A0A0H3M7W9	
A0A0H3M7X4	
A0A0H3M7Y1	
A0A0H3M807	
A0A0H3M808	
A0A0H3M812	
A0A0H3M819	
A0A0H3M828	
A0A0H3M839	
A0A0H3M854	
A0A0H3M855	
A0A0H3M872	
A0A0H3M887	
A0A0H3M8B0	
A0A0H3M8B1	
A0A0H3M8B9	
A0A0H3M8C2	
A0A0H3M8C4	
A0A0H3M8D6	
A0A0H3M8D8	
A0A0H3M8D9	
A0A0H3M8G7	
A0A0H3M8I0	
A0A0H3M8I5	
A0A0H3M8I8	
A0A0H3M8J5	
A0A0H3M8L2	
A0A0H3M8M4	
A0A0H3M8M5	
A0A0H3M8N3	
A0A0H3M8R2	
A0A0H3M8R9	
A0A0H3M8S5	
A0A0H3M8T0	
A0A0H3M8T6	
A0A0H3M8U8	
A0A0H3M8V5	
A0A0H3M8V9	
A0A0H3M8W1	
A0A0H3M902	
A0A0H3M918	
A0A0H3M924	
A0A0H3M938	
A0A0H3M941	
A0A0H3M949	
A0A0H3M957	
A0A0H3M966	
A0A0H3M967	
A0A0H3M978	
A0A0H3M9A4	
A0A0H3M9A9	
A0A0H3M9B4	
A0A0H3M9D1	
A0A0H3M9E6	
A0A0H3M9F1	
A0A0H3M9G9	
A0A0H3M9I9	
A0A0H3M9N5	
A0A0H3M9Q6	
A0A0H3M9R4	
A0A0H3M9R5	
A0A0H3M9U0	
A0A0H3M9U1	
A0A0H3M9U9	
A0A0H3M9V1	
A0A0H3M9W9	
A0A0H3M9X1	
A0A0H3M9X2	
A0A0H3M9X3	
A0A0H3M9Y5	
A0A0H3M9Y6	
A0A0H3M9Z4	
A0A0H3M9Z9	
A0A0H3MA19	
A0A0H3MA24	
A0A0H3MA47	
A0A0H3MA58	
A0A0H3MA65	
A0A0H3MA76	
A0A0H3MA81	
A0A0H3MAA5	
A0A0H3MAA7	
A0A0H3MAB7	
A0A0H3MAC0	
A0A0H3MAC3	
A0A0H3MAD3	
A0A0H3MAE6	
A0A0H3MAE7	
A0A0H3MAE9	
A0A0H3MAF8	
A0A0H3MAG0	
A0A0H3MAG2	
A0A0H3MAG4	
A0A0H3MAG8	
A0A0H3MAH9	
A0A0H3MAK0	
A0A0H3MAK2	
A0A0H3MAK4	
A0A0H3MAK5	
A0A0H3MAK6	
A0A0H3MAL0	
A0A0H3MAQ9	
A0A0H3MAR7	
A0A0H3MAR8	
A0A0H3MAT3	
A0A0H3MAU2	
A0A0H3MAU9	
A0A0H3MAV4	
A0A0H3MAV9	
A0A0H3MAW1	
A0A0H3MAW6	
A0A0H3MB17	
A0A0H3MB30	
A0A0H3MB40	
A0A0H3MB56	
A0A0H3MB60	
A0A0H3MB66	
A0A0H3MB70	
A0A0H3MB83	
A0A0H3MB89	
A0A0H3MB94	
A0A0H3MBD1	
A0A0H3MBD5	
A0A0H3MBE3	
A0A0H3MBF0	
A0A0H3MBG5	
A0A0H3MBG7	
A0A0H3MBJ4	
A0A0H3MBK0	
A0A0H3MBK5	
A0A0H3MBL6	
A0A0H3MBN3	
A0A0H3MBP1	
A0A0H3MBR3	
A0A0H3MBS4	
A0A0H3MBT3	
A0A0H3MBU7	
A0A0H3MBV8	
A0A0H3MBW3	
A0A0H3MBX2	
A0A0H3MBX6	
A0A0H3MBZ0	
A0A0H3MBZ9	
A0A0H3MC10	
A0A0H3MC15	
A0A0H3MC20	
A0A0H3MC34	
A0A0H3MC44	
A0A0H3MC47	
A0A0H3MC48	
A0A0H3MC59	
A0A0H3MC64	
A0A0H3MC72	
A0A0H3MCA7	
A0A0H3MCC0	
A0A0H3MCD2	
A0A0H3MCE9	
A0A0H3MCF3	
A0A0H3MCH2	
A0A0H3MCI2	
A0A0H3MCI6	
A0A0H3MCK0	
A0A0H3MCL7	
A0A0H3MCP0	
A0A0H3MCQ3	
A0A0H3MCR5	
A0A0H3MCS0	
A0A0H3MCU0	
A0A0H3MCV3	
A0A0H3MCW1	
A0A0H3MCX2	
A0A0H3MCY2	
A0A0H3MCY6	
A0A0H3MD07	
A0A0H3MD15	
A0A0H3MD23	
A0A0H3MD27	
A0A0H3MD57	
A0A0H3MD60	
A0A0H3MD77	
A0A0H3MDA4	
A0A0H3MDB6	
A0A0H3MDF0	
A0A0H3MDF4	
A0A0H3MDG1	
A0A0H3MDI0	
A0A0H3MDJ0	
A0A0H3MDJ5	
A0A0H3MDN1	
A0A0H3MDN2	
A0A0H3MDQ0	
A0A0H3MDQ6	
A0A0H3MDR2	
A0A0H3MDR9	
A0A0H3MDS3	
A0A0H3MDU1	
A0A0H3MDV3	
A0A0H3MDW6	
A0A0H3MDX0	
A0A0H3MDX6	
A0A0H3ME13	
A0A0H3ME35	
A0A0H3ME37	
A0A0H3ME46	
A0A0H3ME51	
A0A0H3ME56	
A0A0H3ME82	
A0A0H3ME92	
A0A0H3MEA0	
A0A0H3MEB7	
A0A0H3MED5	
A0A0H3MEG2	
A0A0H3MEH0	
A0A0H3MEH6	
A0A0H3MEN6	
A0A0H3MEN7	
A0A0H3MEQ5	
A0A0H3MET2	
A0A0H3MEV1	
A0A0H3MEX2	
A0A0H3MF00	
A0A0H3MF18	
A0A0H3MF83	
A0A0H3MFB2	
A0A0H3MFE2	
A0A0H3MFE4	
A0A0H3MFG4	
A0A0H3MFH8	
A0A0H3MFK2	
A0A0H3MFQ3	
A0A0H3MFQ9	
A0A0H3MFR0	
A0A0H3MFR6	
A0A0H3MFV3	
A0A0H3MFX3	
A0A0H3MFX4	
A0A0H3MFY3	
A0A0H3MG92	
A0A0H3MGE2	
A0A0H3MGI9	
A0A0H3MGQ7	
A0A0H3MGR2	
A0A0H3MGY7	
A0A0H3MH40	
A0A0H3MH77	
A0A0H3MH87	
A0A0H3MH99	
A0A0H3MHD1	
A0A0H3MHD6	
A0A0H3MHF4	
A0A0H3MHJ0	
A0A0H3MHJ6	
A0A0H3MHS0	
A0A0H3MHY3	
A0A0H3MI19	
A0A0H3MI44	
A0A0H3MI89	
A0A0H3MIE5	
A0A0H3MIH3	
A0A0H3MII2	
A0A0H3MIK1	
A0A0H3MJ62	
A0A0H3MJ88	
A0A0H3MJA4	
A0A0H3MJE2	
A0A0H3MJE7	
A0A0H3MJH3	
A0A0J4N9D7	
A0A0J4RI30	
A0A0J4TJB2	
A0A0J5CNL8	
A0A0J6UPB2	
A0A0J9WZ66	
A0A0N0VCJ2	
A0A0N7KW54	
A0A0P0YPS5	
A0A0P0YPU6	
A0A0P0YPV3	
A0A0P0YQF2	
A0A0U5RPV0	
A0A0U5RZY5	
A0A0U5TCV6	
A0A0U8IEL9	
A0A0V9SPI3	
A0A0W8AWL7	
A0A140NDN5	
A0A140NDN6	
A0A140NDV1	
A0A160PV21	
A0A169AX83	
A0A193SCD4	
A0A1C0C6X9	
A0A1C0DP85	
A0A1C0DZB6	
A0A1C0KL46	
A0A1C0PG74	
A0A1C0RDT3	
A0A1C3HJY9	
A0A1C3PX33	
A0A1J7G277	
A0A1J7W1Z7	
A0A1J7WFJ7	
A0A1L9C1G9	
A0A1L9C1T0	
A0A1L9C1T3	
A0A1L9C1T4	
A0A1L9C1U6	
A0A1L9C1W0	
A0A1L9C1W6	
A0A1L9C1Z1	
A0A1L9C1Z3	
A0A1L9C200	
A0A1L9C223	
A0A1L9C250	
A0A1L9C283	
A0A1L9C285	
A0A1L9C287	
A0A1L9C2B1	
A0A1L9C2B8	
A0A1L9C2B9	
A0A1L9C2K4	
A0A1L9C2L4	
A0A1L9C2M6	
A0A1L9C2R5	
A0A1L9C2S5	
A0A1L9C2T8	
A0A1L9C2Y6	
A0A1L9C305	
A0A1L9C310	
A0A1L9C334	
A0A1L9C366	
A0A1L9C372	
A0A1L9C383	
A0A1L9C392	
A0A1L9C3A7	
A0A1L9C3B3	
A0A1L9C3C4	
A0A1L9C3D6	
A0A1L9C3E7	
A0A1L9C3J6	
A0A1L9C3K4	
A0A1L9C3L2	
A0A1L9C3M7	
A0A1L9C3N6	
A0A1L9C3N9	
A0A1L9C3Q0	
A0A1L9C3Q1	
A0A1L9C3S3	
A0A1L9C3W4	
A0A1L9C3W7	
A0A1L9C3X7	
A0A1L9C3X8	
A0A1L9C423	
A0A1L9C432	
A0A1L9C435	
A0A1L9C440	
A0A1L9C444	
A0A1L9C452	
A0A1L9C456	
A0A1L9C459	
A0A1L9C471	
A0A1L9C491	
A0A1L9C493	
A0A1L9C4C3	
A0A1L9C4C9	
A0A1L9C4D6	
A0A1L9C4D8	
A0A1L9C4E5	
A0A1L9C4E7	
A0A1L9C4F4	
A0A1L9C4G4	
A0A1L9C4H5	
A0A1L9C4J6	
A0A1L9C4L4	
A0A1L9C4L6	
A0A1L9C4L9	
A0A1L9C4M2	
A0A1L9C4N8	
A0A1L9C4R4	
A0A1L9C4R9	
A0A1L9C4V8	
A0A1L9C511	
A0A1L9C516	
A0A1L9C556	
A0A1L9C599	
A0A1L9C5B0	
A0A1L9C5B6	
A0A1L9C5D2	
A0A1L9C5D4	
A0A1L9C5E8	
A0A1L9C5F9	
A0A1L9C5I8	
A0A1L9C5K6	
A0A1L9C5L7	
A0A1L9C5L9	
A0A1L9C5M9	
A0A1L9C5N6	
A0A1L9C5N7	
A0A1L9C5N8	
A0A1L9C5P0	
A0A1L9C5P6	
A0A1L9C5R2	
A0A1L9C5S7	
A0A1L9C5T3	
A0A1L9C5V9	
A0A1L9C624	
A0A1L9C642	
A0A1L9C646	
A0A1L9C647	
A0A1L9C669	
A0A1L9C696	
A0A1L9C6A3	
A0A1L9C6A5	
A0A1L9C6C2	
A0A1L9C6C3	
A0A1L9C6C8	
A0A1L9C6G0	
A0A1L9C6H3	
A0A1L9C6H7	
A0A1L9C6I3	
A0A1L9C6K3	
A0A1L9C6L9	
A0A1L9C6P0	
A0A1L9C6P7	
A0A1L9C6P8	
A0A1L9C6S6	
A0A1L9C6S9	
A0A1L9C6U3	
A0A1L9C6U5	
A0A1L9C6V7	
A0A1L9C6W4	
A0A1L9C727	
A0A1L9C733	
A0A1L9C787	
A0A1L9C794	
A0A1L9C7C2	
A0A1L9C7D3	
A0A1L9C7D5	
A0A1L9C7E1	
A0A1L9C7G2	
A0A1L9C7G8	
A0A1L9C7I4	
A0A1L9C7J6	
A0A1L9C7J8	
A0A1L9C7L3	
A0A1W6TFG2	
A0A1W6TXT0	
A0A1Y0PRK9	
A0A1Y0PSC7	
A0A1Y0PSP7	
A0A1Y0PX46	
A0A1Y0PYX9	
A0A1Y0PZC4	
A0A1Y0Q0X1	
A0A1Y0Q1Y2	
A0A1Y0Q2H3	
A0A1Y0Q5A7	
A0A1Y0Q5B5	
A0A1Y0Q5T0	
A0A1Y0Q6J4	
A0A1Y0Q7E7	
A0A1Y0QAF1	
A0A221FR80	
A0A232JHL2	
A0A249N0Z0	
A0A249N188	
A0A249N268	
A0A249N2U1	
A0A249N3F1	
A0A249N4D0	
A0A249N4E5	
A0A249N7N0	
A0A249N865	
A0A2A2XF63	SF3384,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2D1HGK0	
A0A2D1HLQ6	
A0A2D1HNA1	
A0A2G3ESE2	SF2471,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2I8JJ96	SF0573,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2K2IQM3	
A0A2K2IYQ5	
A0A2L1XSV0	
A0A2S4MSA7	SF4421,,Protein does not contain a CCBD within the first 150 amino acids,,0.0078,,none,,-,,-
A0A2S4MSB0	SF4412,,Protein does not contain a CCBD within the first 150 amino acids,,1.0,,none,,-,,-
A0A2S4MSL1	SF0111,,Protein does not contain a CCBD within the first 150 amino acids,,6e-05,,none,,-,,-
A0A2S4MST5	SF0174,,Protein does not contain a CCBD within the first 150 amino acids,,0.0062,,none,,-,,-
A0A2S4MTC3	SF0354,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2S4MTW3	SF0438,,Protein does not contain a CCBD within the first 150 amino acids,,0.04862,,none,,-,,-
A0A2S4MTW6	SF0570,,Protein does not contain a CCBD within the first 150 amino acids,,0.15092,,none,,-,,-
A0A2S4MUX3	SF0851,,Protein does not contain a CCBD within the first 150 amino acids,,0.00437,,none,,-,,-
A0A2S4MVT6	SF1134,,Protein does not contain a CCBD within the first 150 amino acids,,0.05041,,none,,-,,-
A0A2S4MVZ4	SF1329,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2S4MW07	SF0898,,Protein does not contain a CCBD within the first 150 amino acids,,0.70841,,none,,PF01228 4,,-
A0A2S4MWH0	SF1528,,Protein does not contain a CCBD within the first 150 amino acids,,0.99961,,none,,-,,-
A0A2S4MWS5	SF1615,,Protein does not contain a CCBD within the first 150 amino acids,,0.06428,,none,,-,,-
A0A2S4MX43	SF1705,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2S4MX48	SF1762,,CCBD (IRSQVGMVLN) found within N-terminal region,,0.00819,,none,,-,,-
A0A2S4MXM8	SF1977,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
A0A2S4MY18	SF2146,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,mitochondrial,,-,,-
A0A2S4MY63	SF2200,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2S4MY66	SF2218,,Protein does not contain a CCBD within the first 150 amino acids,,0.9963,,none,,-,,-
A0A2S4MYB8	SF2300,,Protein does not contain a CCBD within the first 150 amino acids,,0.00448,,possibly ER,,-,,-
A0A2S4MYE3	SF2341,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2S4MYQ0	SF2381,,Protein does not contain a CCBD within the first 150 amino acids,,0.99594,,none,,-,,-
A0A2S4MZF3	SF2704,,Protein does not contain a CCBD within the first 150 amino acids,,0.80514,,none,,-,,-
A0A2S4N046	SF2516,,Protein does not contain a CCBD within the first 150 amino acids,,0.00053,,none,,-,,-
A0A2S4N062	SF3028,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
A0A2S4N0X4	SF3235,,Protein does not contain a CCBD within the first 150 amino acids,,5e-05,,none,,-,,-
A0A2S4N1A1	SF3425,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
A0A2S4N1S8	SF3645,,Protein does not contain a CCBD within the first 150 amino acids,,0.57432,,none,,-,,-
A0A2S4N2L0	SF3955,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A2S4N3Q4	SF0002,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
A0A2S4N3W2	SF1557,,Protein does not contain a CCBD within the first 150 amino acids,,0.99978,,none,,-,,-
A0A2S8EHG0	SF3061,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly ER,,-,,-
A0A2S8TUG1	
A0A2T7VZH9	
A0A2W0I5Q2	
A0A2W0ISL7	
A0A2W0ITA0	
A0A2W0IWE8	
A0A2W0NPM7	
A0A2W0T4A3	
A0A2W0U5L8	
A0A2W0YG69	
A0A2W0ZR09	
A0A2X3GUD7	
A0A2X3HFU8	
A0A2X3HGK1	
A0A2X3HRY5	
A0A2X3IF64	
A0A2X3IQU0	
A0A2X3IQX4	
A0A2X3IR88	
A0A2X3IUK5	
A0A2Y4XEU7	
A0A384K8E5	SF1155,,Protein does not contain a CCBD within the first 150 amino acids,,0.00137,,none,,-,,-
A0A384K9A1	SF3845,,Protein does not contain a CCBD within the first 150 amino acids,,7e-05,,none,,-,,-
A0A384KCS0	SF1629,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A384KEN1	SF2647,,Protein does not contain a CCBD within the first 150 amino acids,,0.43677,,none,,-,,-
A0A384KES1	SF0280,,Protein does not contain a CCBD within the first 150 amino acids,,0.00128,,none,,-,,-
A0A384KG73	SF2539,,Protein does not contain a CCBD within the first 150 amino acids,,0.03526,,none,,-,,-
A0A384KG77	SF2654,,Protein does not contain a CCBD within the first 150 amino acids,,0.00442,,none,,-,,-
A0A384KIQ0	SF2005,,Protein does not contain a CCBD within the first 150 amino acids,,0.99982,,none,,-,,-
A0A384KJH6	SF3716,,Protein does not contain a CCBD within the first 150 amino acids,,5e-05,,none,,-,,-
A0A384KN81	SF3108,,Protein does not contain a CCBD within the first 150 amino acids,,0.02523,,none,,-,,-
A0A384KQF8	SF3253,,Protein does not contain a CCBD within the first 150 amino acids,,0.0003,,none,,-,,-
A0A384KRI4	SF3769,,Protein does not contain a CCBD within the first 150 amino acids,,0.04573,,none,,-,,-
A0A384KRU9	SF3926,,Protein does not contain a CCBD within the first 150 amino acids,,0.00344,,none,,-,,-
A0A384KU37	
A0A384L0X3	SF3665,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,PF06176 8,,-
A0A384L159	SF0760,,Protein does not contain a CCBD within the first 150 amino acids,,0.52844,,none,,-,,-
A0A384L1N9	SF3692,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A384L4I2	
A0A384L4W3	SF0568,,Protein does not contain a CCBD within the first 150 amino acids,,0.98818,,none,,-,,-
A0A384L571	SF4151,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A384L8I3	SF1998,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A384L9V6	
A0A384LJ77	SF3929,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
A0A384LKD4	
A0A384LMI5	SF2954,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
A0A384LPJ8	SF3483,,Protein does not contain a CCBD within the first 150 amino acids,,0.0149,,none,,-,,-
A0A384LPW3	SF1488,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly ER,,-,,-
A0A384LQF0	SF3405,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,YES
A0A384LQK7	SF2316,,Protein does not contain a CCBD within the first 150 amino acids,,0.2472,,none,,-,,-
A0A399DPS6	
A0A399DRI1	
A0A399DS01	
A0A399DUG9	
A0A399DYN6	
A0A399E4K3	
A0A399E6K4	
A0A399E757	
A0A399E964	
A0A399EAK2	
A0A4Z9	RPA1548,,-,,-,,ER,,-,,-
A0AF17	
A0AF43	
A0AHG7	
A0AIK3	
A0AK46	
A0AL98	
A0ALE4	
A0ALP2	
A0PNL7	
A0QNE2	MSMEG_0007,,-,,-,,none,,-,,-
A0QNF6	MSMEG_0024,,-,,-,,none,,-,,-
A0QNG1	MSMEG_0028,,-,,-,,none,,-,,-
A0QNG2	MSMEG_0030,,-,,-,,mitochondrial,,-,,-
A0QNG7	MSMEG_0035,,-,,-,,none,,-,,-
A0QNI2	MSMEG_0052,,-,,-,,none,,-,,-
A0QNJ7	MSMEG_0067,,-,,-,,none,,-,,-
A0QP02	MSMEG_0225,,-,,-,,none,,PF03176 4,,-
A0QP27	MSMEG_0250,,-,,-,,ER,,PF03176 4,,-
A0QP93	MSMEG_0317,,-,,-,,ER,,-,,-
A0QPF7	MSMEG_0382,,-,,-,,possibly ER,,PF03176 4,,-
A0QPN2	MSMEG_0457,,-,,-,,none,,-,,-
A0QQ61	MSMEG_0639,,-,,-,,none,,-,,-
A0QQB2	MSMEG_0692,,-,,-,,none,,-,,-
A0QQH1	MSMEG_0753,,-,,-,,none,,-,,-
A0QQI7	MSMEG_0769,,-,,-,,none,,-,,-
A0QR05	MSMEG_0940,,-,,-,,none,,-,,-
A0QRP3	MSMEG_1189,,-,,-,,none,,-,,-
A0QRV7	MSMEG_1254,,-,,-,,none,,-,,-
A0QS52	MSMEG_1353,,-,,-,,none,,-,,-
A0QS80	MSMEG_1382,,-,,-,,none,,PF03176 4,,-
A0QSD6	MSMEG_1441,,-,,-,,none,,-,,-
A0QSD7	MSMEG_1442,,-,,-,,none,,-,,-
A0QSG6	MSMEG_1472,,-,,-,,none,,-,,-
A0QSP8	MSMEG_1556,,-,,-,,none,,-,,-
A0QSQ1	MSMEG_1559,,-,,-,,possibly mitochondrial,,-,,-
A0QSS3	MSMEG_1582,,-,,-,,none,,-,,-
A0QSU3	MSMEG_1602,,-,,-,,none,,-,,-
A0QSY1	MSMEG_1642,,-,,-,,none,,-,,-
A0QT33	MSMEG_1695,,-,,-,,none,,-,,-
A0QUA6	MSMEG_2136,,-,,-,,none,,-,,-
A0QUX6	MSMEG_2372,,-,,-,,none,,-,,-
A0QV26	MSMEG_2424,,-,,-,,ER,,-,,-
A0QV37	MSMEG_2435,,-,,-,,mitochondrial,,-,,-
A0QVT6	MSMEG_2690,,-,,-,,none,,-,,-
