Protein	Uniprot Seed ID,,PhylomeDB Seed ID,,Seed Organism,,Uniprot Ortholog ID,,PhylomeDB Ortholog ID,,Ortholog Organism,,Type,,Score,,Co-orthologs,,Phylome,,Phylome Name,,Phylome Comments
Q55718	Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy0056VE4_PSEAE,,208964 (Pseudomonas aeruginosa PAO1),,one-to-many,,0.500,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy0056X2S_PSEAE,,208964 (Pseudomonas aeruginosa PAO1),,many-to-many,,0.500,,Phy001NVFX_SYNY3 Phy001NX4R_SYNY3 Phy001NUQQ_SYNY3 Phy001NVPG_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q9WYN1,,Phy001OEAI_THEMA,,243274 (Thermotoga maritima MSB8),,many-to-one,,0.500,,Phy001NVFX_SYNY3 Phy001NX4R_SYNY3 Phy001NVPG_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy0035NP0_ECOLI,,83333 (Escherichia coli K-12),,many-to-many,,1.000,,Phy001NX4R_SYNY3 Phy001NVPG_SYNY3 Phy001NVFX_SYNY3 Phy001NW9M_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy0035P2H_ECOLI,,83333 (Escherichia coli K-12),,many-to-many,,0.583,,Phy001NVFX_SYNY3 Phy001NVPG_SYNY3 Phy001NX4R_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q8A928,,Phy00159HS_BACTN,,226186 (Bacteroides thetaiotaomicron VPI-5482),,one-to-many,,0.500,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q8A9T2,,Phy0015ASW_BACTN,,226186 (Bacteroides thetaiotaomicron VPI-5482),,many-to-many,,0.500,,Phy001NX4R_SYNY3 Phy001NVFX_SYNY3 Phy001NVPG_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A9WA29,,Phy0035DY3_CHLAA,,324602 (Chloroflexus aurantiacus J-10-fl),,many-to-many,,0.750,,Phy001NX4R_SYNY3 Phy001NVPG_SYNY3 Phy001NVFX_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A9WHD3,,Phy0035CIV_CHLAA,,324602 (Chloroflexus aurantiacus J-10-fl),,many-to-many,,0.750,,Phy001NX4R_SYNY3 Phy001NVFX_SYNY3 Phy001NVPG_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy002X1LC_PHYPA,,145481 (Physcomitrella patens subsp. patens),,many-to-many,,1.000,,Phy001NVFX_SYNY3 Phy001NVPG_SYNY3 Phy001NX4R_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy002X2ZO_PHYPA,,145481 (Physcomitrella patens subsp. patens),,many-to-many,,0.500,,Phy001NWAX_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q74G00,,Phy0019IKV_GEOSL,,243231 (Geobacter sulfurreducens PCA),,many-to-one,,0.750,,Phy001NVPG_SYNY3 Phy001NVFX_SYNY3 Phy001NX4R_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q9L2B6,,Phy001L1RK_STRCO,,100226 (Streptomyces coelicolor A3(2)),,many-to-one,,1.000,,Phy001NX4R_SYNY3 Phy001NVPG_SYNY3 Phy001NVFX_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A0A0A1MBK8,,Phy00157AE_BACSU,,1423 (Bacillus subtilis),,many-to-one,,0.800,,Phy001NVPG_SYNY3 Phy001NVFX_SYNY3 Phy001NX4R_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy00142IE_BRAJA,,375 (Bradyrhizobium japonicum),,many-to-many,,0.500,,Phy001NX4R_SYNY3 Phy001NVFX_SYNY3 Phy001NVPG_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy00140QP_BRAJA,,375 (Bradyrhizobium japonicum),,many-to-many,,0.500,,Phy001NV99_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,B8DZ95,,Phy0035LSA_DICTD,,515635 (Dictyoglomus turgidum DSM 6724),,many-to-one,,1.000,,Phy001NVPG_SYNY3 Phy001NX4R_SYNY3 Phy001NVFX_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q8R5N6,,Phy0018YUE_FUSNN,,190304 (Fusobacterium nucleatum subsp. nucleatum ATCC 25586),,many-to-many,,1.000,,Phy001NVPG_SYNY3 Phy001NX4R_SYNY3 Phy001NVFX_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q8R693,,Phy0018YD3_FUSNN,,190304 (Fusobacterium nucleatum subsp. nucleatum ATCC 25586),,many-to-many,,0.500,,Phy001NVFX_SYNY3 Phy001NX4R_SYNY3 Phy001NVPG_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55718,,Phy001NVXD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q7NJZ5,,Phy0019JWL_GLOVI,,251221 (Gloeobacter violaceus PCC 7421),,one-to-one,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011'
Q55726	Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q7UUK3,,Phy001IDL2_RHOBA,,243090 (Rhodopirellula baltica SH 1),,many-to-one,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q8A432,,Phy00159BL_BACTN,,226186 (Bacteroides thetaiotaomicron VPI-5482),,many-to-one,,0.500,,Phy001NWR5_SYNY3 Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A9WJ85,,Phy0035DHG_CHLAA,,324602 (Chloroflexus aurantiacus J-10-fl),,many-to-many,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A9WJF5,,Phy0035DQ2_CHLAA,,324602 (Chloroflexus aurantiacus J-10-fl),,many-to-many,,1.000,,Phy001NWR5_SYNY3 Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy00181DQ_DEIRA,,243230 (Deinococcus radiodurans R1),,many-to-one,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q9L254,,Phy001L5UH_STRCO,,100226 (Streptomyces coelicolor A3(2)),,many-to-one,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A0A085CBI6,,Phy00156KE_BACSU,,1423 (Bacillus subtilis),,many-to-one,,0.500,,Phy001NWR5_SYNY3 Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy00143YN_BRAJA,,375 (Bradyrhizobium japonicum),,many-to-one,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q7NP99,,Phy0019LMC_GLOVI,,251221 (Gloeobacter violaceus PCC 7421),,one-to-many,,0.750,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q7NKS2,,Phy0019LWW_GLOVI,,251221 (Gloeobacter violaceus PCC 7421),,many-to-many,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q7NGY0,,Phy0019LSB_GLOVI,,251221 (Gloeobacter violaceus PCC 7421),,many-to-many,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55726,,Phy001NWEJ_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy0056U34_PSEAE,,208964 (Pseudomonas aeruginosa PAO1),,many-to-one,,0.500,,Phy001NVZV_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011'
Q55727	Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q0V1X2,,Phy0044DWQ_PHANO,,321614 (Phaeosphaeria nodorum SN15),,many-to-many,,1.000,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q0UDD4,,Phy0044DOV_PHANO,,321614 (Phaeosphaeria nodorum SN15),,many-to-many,,0.500,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A0A0B0DG72,,Phy003DG4U_NEUCR,,5141 (Neurospora crassa),,many-to-one,,1.000,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q54HK5,,Phy0005ACZ_DICDI,,44689 (Dictyostelium discoideum),,many-to-one,,1.000,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q5KGU9,,Phy00570QS_CRYNJ,,214684 (Cryptococcus neoformans var. neoformans JEC21),,many-to-many,,1.000,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q5K9U2,,Phy0056YXS_CRYNJ,,214684 (Cryptococcus neoformans var. neoformans JEC21),,many-to-many,,0.500,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,B0XNI0,,Phy0041RX5_ASPFC,,451804 (Aspergillus fumigatus A1163),,many-to-one,,1.000,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A7E4B0,,Phy00586I5_SCLS1,,665079 (Sclerotinia sclerotiorum 1980 UF-70),,many-to-many,,1.000,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55727,,Phy001NWM8_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A7EU24,,Phy0058D6D_SCLS1,,665079 (Sclerotinia sclerotiorum 1980 UF-70),,many-to-many,,0.500,,Phy001NWSI_SYNY3,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011'
Q55729	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q55746	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q55750	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q55756	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q55757	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q55759	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
Q55764	Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q8CXU5,,Phy0056MUK_LEPIN,,189518 (Leptospira interrogans serovar Lai str. 56601),,one-to-one,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy002X0R0_PHYPA,,145481 (Physcomitrella patens subsp. patens),,one-to-one,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q7URH0,,Phy001ICTU_RHOBA,,243090 (Rhodopirellula baltica SH 1),,one-to-one,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q7NDT3,,Phy0019KH1_GLOVI,,251221 (Gloeobacter violaceus PCC 7421),,one-to-one,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A0A063X6T0,,Phy0034TO0_BACSU,,1423 (Bacillus subtilis),,one-to-many,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,A0A0A1M6H9,,Phy00157LO_BACSU,,1423 (Bacillus subtilis),,one-to-many,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,Q9XA25,,Phy001L2O9_STRCO,,100226 (Streptomyces coelicolor A3(2)),,one-to-one,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011';;Q55764,,Phy001NWMD_SYNY3,,1111708 (Synechocystis sp. PCC 6803 substr. Kazusa),,,,Phy0001A28_ARATH,,3702 (Arabidopsis thaliana),,one-to-one,,1.000,,,,phylome_528,,[QfO] Synechocystis phylome,,S. sp. PCC6803 substr. Kazusa based phylome in the context of 66 species from the 'Quest for Orthologs - Release 2011'
